# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS15
# latitude         = -67.5717
# longitude        = -62.125
# altitude         = 49
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
2010-04-29,-31.696,-31.412, 0.205, 0.216,98.276,73.677, 0.908, 1.182, 1.095,178.150,980.429, 9.245, 8.697,191.249,192.193,-11.348,-10.500,-10.346,-10.598,-10.900,-10.987,-10.176,-10.670,,, 2.817, 2.817, 1.159, 2.940,13.790,-31.544,-31.578,,,,-31.638, 0.254,-0.627,-4.764, 0.818,192.714, 1.513,-0.419,-0.972,-31.721, 0.000, 0.000,67.470,-0.000, 0.000, 0.000, 0.000,-27.830,-31.696,24,24
2010-04-30,-29.011,-29.164, 0.268, 0.268,98.836,75.095, 1.969, 2.129, 2.559,151.442,983.417,13.117,11.956,193.104,199.316,-11.429,-10.554,-10.360,-10.596,-10.896,-11.056,-10.208,-10.672,,, 2.810, 2.814, 1.157, 2.943,13.790,-28.740,-28.915,,,,-29.895, 2.583,-0.927, 3.842, 0.690,199.273, 2.099,-0.851, 4.529,-29.707, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-25.240,-29.011,24,24
2010-05-01,-28.096,-27.867, 0.292, 0.302,98.748,75.905, 2.474, 2.738, 3.217,178.067,982.325, 8.146, 7.549,204.786,204.737,-11.515,-10.615,-10.369,-10.586,-10.896,-11.135,-10.240,-10.669,,, 2.822, 2.820, 1.151, 2.949,13.789,-27.851,-28.000,,,,-27.781,-0.814,-1.628,-3.989, 0.871,204.164, 1.334,-1.295,-2.332,-28.198, 0.000, 0.000,67.470,-0.002, 0.250, 0.000, 0.000,-25.240,-28.096,24,24
2010-05-02,-29.544,-30.117, 0.274, 0.265,98.228,73.922, 3.302, 3.681, 4.293,205.067,994.642,15.802,15.012,187.772,197.231,-11.639,-10.711,-10.377,-10.571,-10.902,-11.264,-10.284,-10.659,,, 2.798, 2.818, 1.175, 2.925,13.787,-29.361,-29.727,,,,-31.238, 3.423,-1.802,15.694, 0.526,197.629, 1.439,-1.793,12.194,-30.343, 0.000, 0.000,67.470,-0.002, 0.278, 0.000, 0.000,-24.790,-29.544,24,24
2010-05-03,-41.313,-41.536, 0.068, 0.067,97.629,65.928, 1.675, 1.858, 2.178,234.658,1001.062,16.399,15.579,147.545,157.614,-11.713,-10.724,-10.400,-10.582,-10.890,-11.297,-10.300,-10.682,,, 2.769, 2.776, 1.202, 2.898,13.769,-41.183,-42.293,,,,-43.639, 6.262,-0.115,20.028, 0.253,164.575,-1.945,-0.514,18.590,-41.045, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-41.880,-41.313,24,24
2010-05-04,-43.028,-43.131, 0.055, 0.056,96.953,64.557, 1.672, 1.823, 2.174,261.342,993.933,15.306,14.540,147.438,153.480,-11.795,-10.760,-10.423,-10.590,-10.883,-11.354,-10.326,-10.696,,, 2.768, 2.768, 1.202, 2.898,13.756,-43.160,-43.473,,,,-45.110, 5.464,-0.120,15.326, 0.339,160.207,-2.394,-0.463,14.888,-42.597, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-44.110,-43.028,24,24
2010-05-05,-43.173,-43.232, 0.055, 0.056,96.820,64.536, 1.278, 1.397, 1.662,168.204,981.567,13.695,13.010,149.870,154.168,-11.892,-10.832,-10.440,-10.585,-10.884,-11.452,-10.366,-10.696,,, 2.769, 2.767, 1.204, 2.896,13.742,-43.049,-43.274,,,,-44.764, 3.338,-0.110,12.535, 0.458,160.029,-1.990,-0.380,11.752,-42.661, 0.000, 0.000,67.470,-0.000, 0.000, 0.000, 0.000,-43.120,-43.173,24,24
2010-05-06,-36.606,-35.800, 0.148, 0.166,97.860,70.432, 0.971, 1.075, 1.262,221.758,983.913, 6.272, 5.684,179.739,179.020,-12.020,-10.928,-10.443,-10.567,-10.891,-11.586,-10.406,-10.681,,, 2.764, 2.766, 1.204, 2.896,13.738,-36.417,-36.580,,,,-35.633,-1.332,-0.682,-14.887, 0.795,177.601, 1.205,-0.201,-6.586,-36.777, 0.000, 0.000,67.470,-0.000, 0.000, 0.000, 0.000,-24.850,-36.606,24,24
2010-05-07,-22.159,-21.934, 0.526, 0.541,98.800,80.211, 2.240, 2.505, 2.912,202.108,993.125, 7.196, 6.026,225.364,224.602,-12.144,-11.004,-10.453,-10.562,-10.889,-11.695,-10.441,-10.683,,, 2.775, 2.769, 1.202, 2.899,13.750,-21.980,-22.058,,,,-22.103, 0.757,-1.685,-19.814, 0.886,218.081, 7.747,-0.200,-16.702,-24.140, 0.000, 0.000,67.470,-0.000, 0.000, 0.000, 0.000,-20.290,-22.159,24,24
2010-05-08,-20.553,-20.658, 0.607, 0.606,98.664,80.994, 2.252, 2.513, 2.928,89.837,990.767, 4.878, 4.232,227.534,229.208,-12.231,-11.027,-10.480,-10.574,-10.880,-11.735,-10.459,-10.708,,, 2.769, 2.770, 1.202, 2.898,13.760,-20.497,-20.677,,,,-21.175, 2.100,-1.477,-7.027, 0.832,225.030, 5.394,-0.624,-6.869,-22.159, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-20.390,-20.553,24,24
2010-05-09,-25.279,-25.438, 0.396, 0.394,98.591,77.592, 0.872, 0.990, 1.134,86.114,985.421, 5.083, 4.589,212.142,209.022,-12.347,-11.104,-10.493,-10.567,-10.880,-11.846,-10.501,-10.701,,, 2.771, 2.770, 1.202, 2.898,13.761,-25.203,-26.540,,,,-27.076, 3.649,-0.283, 5.778, 0.845,212.885,-0.615,-0.705, 1.371,-25.631, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-22.280,-25.279,24,24
2010-05-10,-25.015,-24.770, 0.426, 0.443,98.498,77.931, 2.392, 2.761, 3.110,223.508,987.742, 5.804, 5.514,214.104,211.370,-12.498,-11.221,-10.503,-10.554,-10.884,-12.008,-10.559,-10.697,,, 2.771, 2.767, 1.204, 2.896,13.755,-24.981,-26.022,,,,-25.750, 3.502,-1.342,-6.066, 0.850,214.210, 3.602,-1.011,-3.463,-25.293, 0.000, 0.000,67.470,-0.001, 0.050, 0.000, 0.000,-19.240,-25.015,24,24
2010-05-11,-23.934,-24.477, 0.450, 0.431,98.341,77.886, 1.632, 1.702, 2.121,145.477,998.308,10.035, 9.533,204.533,210.903,-12.627,-11.293,-10.525,-10.557,-10.880,-12.117,-10.593,-10.707,,, 2.764, 2.763, 1.208, 2.891,13.759,-24.234,-25.688,,,,-26.766, 5.445,-0.223, 8.872, 0.654,212.527, 3.338,-0.431, 6.137,-25.742, 0.000, 0.000,67.470,-0.001, 0.001, 0.000, 0.000,-20.450,-23.934,24,24
2010-05-12,-28.686,-28.368, 0.273, 0.287,98.631,75.291, 1.404, 1.574, 1.825,34.642,994.892, 5.540, 5.263,199.168,199.688,-12.707,-11.325,-10.542,-10.562,-10.868,-12.161,-10.617,-10.717,,, 2.759, 2.761, 1.210, 2.890,13.753,-28.729,-29.398,,,,-29.171, 1.829,-0.572,-0.552, 0.801,202.773, 0.486,-0.748, 2.121,-28.619, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-21.940,-28.686,24,24
2010-05-13,-19.284,-19.469, 0.708, 0.705,98.556,81.904, 3.631, 4.160, 4.720,108.733,987.337, 5.574, 5.292,227.777,233.778,-12.827,-11.443,-10.560,-10.557,-10.871,-12.305,-10.675,-10.720,,, 2.767, 2.762, 1.204, 2.896,13.760,-19.196,-19.374,,,,-20.075, 5.154,-2.418,-7.953, 0.755,228.510, 9.936,-1.043,-6.465,-21.233, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-15.460,-19.284,24,24
2010-05-14,-31.015,-31.403, 0.217, 0.210,98.156,72.744, 1.830, 1.861, 2.379,204.505,998.688, 6.481, 6.064,179.168,189.187,-12.950,-11.535,-10.580,-10.553,-10.877,-12.427,-10.721,-10.725,,, 2.773, 2.768, 1.203, 2.897,13.753,-31.313,-32.781,,,,-33.135, 5.360,-0.250,17.578, 0.565,193.895, 0.767,-0.806,14.364,-31.344, 0.000, 0.000,67.470,-0.001, 0.107, 0.000, 0.000,-27.620,-31.015,24,24
2010-05-15,-25.668,-25.100, 0.385, 0.409,98.940,78.112, 1.331, 1.661, 1.731,96.100,990.621, 2.437, 2.162,213.404,212.951,-12.971,-11.498,-10.601,-10.578,-10.857,-12.398,-10.709,-10.749,,, 2.757, 2.768, 1.213, 2.887,13.747,-25.549,-25.596,,,,-25.082, 0.241,-1.188,-12.660, 0.881,210.911, 2.892,-0.547,-7.139,-26.230, 0.000, 0.000,67.470,-0.001, 0.763, 0.000, 0.000,-21.290,-25.668,24,24
2010-05-16,-21.979,-22.076, 0.546, 0.546,98.736,79.946, 3.690, 4.037, 4.797,198.942,968.058, 3.951, 3.436,222.748,224.436,-13.065,-11.627,-10.624,-10.563,-10.868,-12.530,-10.785,-10.746,,, 2.665, 2.710, 1.288, 2.812,13.758,-21.922,-22.088,,,,-22.426, 2.645,-2.521,-1.506, 0.837,223.235, 4.442,-2.103,-2.022,-22.668, 0.000, 0.000,67.470,-0.003, 0.003, 0.000, 0.000,-19.920,-21.979,24,24
2010-05-17,-23.508,-23.506, 0.465, 0.469,98.756,78.913, 2.148, 2.529, 2.792,153.446,973.462, 2.426, 2.181,221.239,219.212,-13.156,-11.727,-10.649,-10.558,-10.870,-12.635,-10.854,-10.750,,, 2.673, 2.672, 1.290, 2.810,13.757,-23.409,-23.638,,,,-23.820,-0.159,-1.865,-1.201, 0.856,219.006, 0.555,-1.636,-1.064,-23.864, 0.000, 0.000,67.470,-0.002, 0.040, 0.000, 0.000,-21.500,-23.508,24,24
2010-05-18,-26.133,-26.288, 0.360, 0.358,98.619,76.795, 3.063, 3.316, 3.982,185.575,979.483, 2.091, 1.860,204.068,209.704,-13.254,-11.826,-10.667,-10.556,-10.867,-12.745,-10.899,-10.757,,, 2.669, 2.668, 1.294, 2.806,13.752,-26.066,-26.219,,,,-26.668, 2.065,-1.756, 6.514, 0.752,210.179, 1.387,-1.840, 5.885,-26.416, 0.000, 0.000,67.470,-0.002, 0.003, 0.000, 0.000,-23.940,-26.133,24,24
2010-05-19,-28.333,-28.786, 0.303, 0.297,98.267,74.829, 2.292, 2.542, 2.979,184.658,982.296, 4.363, 4.145,199.586,202.278,-13.327,-11.893,-10.688,-10.556,-10.868,-12.820,-10.940,-10.765,,, 2.667, 2.670, 1.292, 2.808,13.749,-28.245,-28.610,,,,-29.528, 1.966,-1.412,14.304, 0.691,204.004,-2.149,-1.717,10.709,-28.351, 0.000, 0.000,67.470,-0.002, 0.000, 0.000, 0.000,-23.800,-28.333,24,24
2010-05-20,-36.498,-36.061, 0.129, 0.140,98.278,70.020, 1.144, 1.264, 1.487,190.937,991.850, 3.201, 3.022,173.452,176.046,-13.393,-11.950,-10.711,-10.556,-10.862,-12.881,-10.984,-10.775,,, 2.673, 2.672, 1.289, 2.811,13.738,-36.417,-37.315,,,,-36.712, 1.425,-0.430, 7.095, 0.683,181.216,-2.961,-0.583, 9.056,-35.454, 0.000, 0.000,67.470,-0.001, 0.166, 0.000, 0.000,-25.930,-36.498,24,24
2010-05-21,-25.531,-25.422, 0.383, 0.391,98.575,77.427, 2.217, 2.563, 2.882,161.525,984.525, 3.004, 2.619,212.287,212.571,-13.417,-11.963,-10.728,-10.569,-10.852,-12.886,-11.000,-10.792,,, 2.658, 2.668, 1.304, 2.796,13.737,-25.482,-25.632,,,,-25.666, 0.941,-1.578,-7.317, 0.845,209.798, 4.689,-0.853,-6.541,-26.543, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-22.450,-25.531,24,24
2010-05-22,-24.765,-24.621, 0.421, 0.434,98.747,78.091, 2.236, 2.514, 2.906,212.704,978.200, 3.655, 3.245,205.514,209.411,-13.501,-12.076,-10.762,-10.563,-10.859,-12.996,-11.085,-10.800,,, 2.637, 2.654, 1.298, 2.802,13.745,-24.875,-26.382,,,,-26.531, 3.189,-1.402,-2.996, 0.705,210.962, 5.567,-0.652,-1.344,-26.235, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-19.080,-24.765,24,24
2010-05-23,-23.716,-23.668, 0.492, 0.500,98.422,78.563, 3.117, 3.395, 4.051,170.529,980.271, 3.195, 2.853,206.316,215.084,-13.542,-12.116,-10.783,-10.564,-10.852,-13.030,-11.119,-10.810,,, 2.676, 2.671, 1.279, 2.821,13.748,-23.764,-24.512,,,,-25.161, 6.267,-1.390,-2.414, 0.635,213.513, 8.897,-0.693,-1.094,-25.529, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-17.990,-23.716,24,24
2010-05-24,-11.813,-11.734, 1.406, 1.418,97.737,87.329, 3.981, 4.473, 5.176,78.892,977.221, 1.337, 1.262,260.199,262.377,-13.562,-12.106,-10.790,-10.572,-10.844,-13.024,-11.100,-10.817,,, 2.693, 2.690, 1.271, 2.829,13.759,-11.611,-11.988,,,,-12.235, 4.255,-3.380,-22.098, 0.882,256.263,16.000, 1.036,-21.758,-13.917, 0.000, 0.000,67.470, 0.001, 0.000, 0.000, 0.000,-9.630,-11.813,24,24
2010-05-25,-19.849,-19.967, 0.673, 0.668,98.531,81.420, 1.214, 1.302, 1.578,243.550,973.271, 5.580, 5.301,226.898,229.209,-13.631,-12.220,-10.833,-10.571,-10.852,-13.129,-11.197,-10.831,,, 2.693, 2.694, 1.270, 2.830,13.760,-19.967,-21.557,,,,-21.231, 2.095,-0.562, 6.019, 0.793,230.881, 0.872,-0.870, 4.393,-20.562, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-17.270,-19.849,24,24
2010-05-26,-26.166,-26.513, 0.407, 0.391,98.298,76.487, 1.167, 1.355, 1.518,148.725,973.942, 1.815, 1.691,207.301,209.240,-13.655,-12.225,-10.850,-10.578,-10.847,-13.137,-11.208,-10.842,,, 2.694, 2.694, 1.268, 2.832,13.752,-26.196,-26.923,,,,-27.033, 0.867,-0.605,10.876, 0.805,211.966,-3.619,-1.340,10.147,-25.948, 0.000, 0.000,67.470,-0.002, 0.000, 0.000, 0.000,-15.400,-26.166,24,24
2010-05-27,-17.969,-17.566, 0.939, 0.952,98.813,83.717, 3.176, 3.559, 4.128,160.100,944.883, 2.064, 1.798,242.635,240.893,-13.645,-12.206,-10.862,-10.590,-10.835,-13.107,-11.210,-10.860,,, 2.698, 2.694, 1.268, 2.831,13.755,-17.887,-18.048,,,,-17.640,-0.082,-2.728,-10.659, 0.923,235.873, 2.520,-1.661,-9.078,-19.253, 0.000, 0.000,67.470,-0.002, 0.000, 0.000, 0.000,-7.850,-17.969,23,24
2010-05-28,-15.653,-15.477, 1.084, 1.100,97.832,84.512, 6.260, 6.804, 8.138,238.583,949.358, 0.980, 0.931,232.451,245.767,-13.780,-12.464,-10.943,-10.576,-10.848,-13.327,-11.443,-10.880,,, 2.754, 2.733, 1.191, 2.909,13.760,-15.686,-16.130,,,,-16.815, 8.349,-4.035,-7.352, 0.664,243.055,19.658, 0.070,-8.091,-17.399, 0.000, 0.000,67.470,-0.000, 0.000, 0.000, 0.000,-10.600,-15.653,24,24
2010-05-29,-23.236,-23.507, 0.506, 0.494,99.324,79.513, 0.404, 0.409, 0.509,197.936,965.383, 0.769, 0.721,212.934,215.026,-13.800,-12.410,-10.925,-10.583,-10.845,-13.302,-11.343,-10.877,,, 2.777, 2.773, 1.191, 2.909,13.759,-23.414,-25.211,,,,-24.986, 1.391,-0.020, 7.799, 0.780,219.530,-0.288,-0.406, 6.178,-23.717, 0.000, 0.000,67.470,-0.000, 0.060, 0.000, 0.000,-21.250,-23.236,24,24
2010-05-30,-23.010,-22.928, 0.492, 0.501,98.640,79.268, 0.511, 0.599, 0.654,233.553,971.783, 1.005, 0.955,220.227,218.231,-13.833,-12.472,-10.963,-10.588,-10.847,-13.355,-11.406,-10.895,,, 2.775, 2.771, 1.196, 2.904,13.755,-23.165,-24.688,,,,-23.975, 0.969,-0.193, 2.500, 0.852,221.698,-0.186,-0.572, 1.769,-23.094, 0.000, 0.000,67.470,-0.001, 0.057, 0.000, 0.000,-20.180,-23.010,24,24
2010-05-31,-22.833,-22.930, 0.531, 0.529,98.853,79.461, 3.295, 3.752, 4.284,150.992,975.525, 0.710, 0.674,222.252,222.186,-13.834,-12.492,-10.991,-10.595,-10.838,-13.356,-11.456,-10.911,,, 2.759, 2.764, 1.201, 2.899,13.753,-22.775,-22.950,,,,-23.160, 1.582,-2.428, 0.765, 0.869,221.995, 1.166,-2.208, 1.131,-23.058, 0.000, 0.000,67.470,-0.003, 0.000, 0.000, 0.000,-16.090,-22.833,24,24
2010-06-01,-24.893,-25.222, 0.404, 0.398,98.490,77.632, 2.104, 2.250, 2.735,208.838,975.587, 2.717, 2.581,214.181,213.370,-13.862,-12.531,-11.018,-10.602,-10.837,-13.392,-11.498,-10.931,,, 2.763, 2.760, 1.204, 2.896,13.750,-24.895,-25.530,,,,-25.803, 1.903,-1.090, 7.792, 0.850,215.426,-1.615,-1.760, 5.542,-24.885, 0.000, 0.000,67.470,-0.002, 0.055, 0.000, 0.000,-22.890,-24.893,23,24
2010-06-02,-15.835,-15.299, 1.177, 1.189,98.770,85.847, 3.786, 4.264, 4.922,172.875,969.504, 1.550, 1.462,237.354,246.853,-13.830,-12.486,-11.020,-10.609,-10.831,-13.339,-11.460,-10.935,,, 2.755, 2.757, 1.209, 2.891,13.757,-15.879,-16.405,,,,-16.060, 4.923,-2.223,-14.965, 0.745,243.561,14.797, 1.582,-11.349,-17.316, 0.000, 0.000,67.470, 0.002, 0.443, 0.000, 0.000,-6.650,-15.835,23,24
2010-06-03,-7.492,-7.197, 2.148, 2.172,94.083,87.939, 5.046, 5.716, 6.560,150.312,971.954, 0.797, 0.743,240.803,274.319,-13.913,-12.654,-11.068,-10.605,-10.831,-13.482,-11.590,-10.952,,, 2.716, 2.734, 1.251, 2.849,13.767,-7.807,-8.677,,,,-9.203,18.930, 2.799,-21.100, 0.499,267.553,34.551,10.723,-19.028,-11.161, 0.000, 0.000,67.470, 0.014, 0.000, 0.000, 0.000,-4.660,-7.492,24,24
2010-06-04,-17.249,-17.341, 0.846, 0.839,97.289,82.071, 2.248, 2.413, 2.923,137.104,977.608, 1.417, 1.346,227.755,236.441,-13.923,-12.629,-11.075,-10.615,-10.831,-13.465,-11.556,-10.958,,, 2.698, 2.704, 1.251, 2.849,13.771,-17.518,-18.736,,,,-19.162, 6.451,-0.383, 6.366, 0.713,237.691, 4.942,-0.762, 4.844,-18.716, 0.000, 0.000,67.470,-0.001, 0.000, 0.000, 0.000,-14.770,-17.249,24,24
2010-06-05,-20.214,-20.466, 0.634, 0.625,97.575,80.621, 1.791, 1.981, 2.328,233.254,981.708, 2.028, 1.927,218.271,217.823,-13.945,-12.672,-11.107,-10.617,-10.831,-13.493,-11.600,-10.976,,, 2.713, 2.708, 1.249, 2.851,13.768,-20.514,-23.135,,,,-24.323,10.943, 0.560, 9.107, 0.702,227.095, 3.404,-0.676, 6.257,-21.589, 0.000, 0.000,67.470,-0.001, 0.048, 0.000, 0.000,-18.630,-20.214,24,24
2010-06-06,-14.572,-14.658, 0.987, 0.986,89.965,78.167, 2.410, 2.685, 3.133,240.071,984.321, 0.424, 0.395,227.165,240.929,-13.959,-12.703,-11.133,-10.624,-10.833,-13.518,-11.635,-10.991,,, 2.704, 2.708, 1.253, 2.847,13.765,-14.919,-16.516,,,,-18.016,12.535, 0.233,-3.488, 0.565,238.493,14.155, 0.688,-1.717,-18.508, 0.000, 0.000,67.470, 0.001, 0.037, 0.000, 0.000,-14.110,-14.572,24,24
2010-06-07,-15.598,-15.529, 0.879, 0.890,88.779,76.385, 2.258, 2.571, 2.935,229.529,987.600, 0.787, 0.605,222.821,235.173,-13.972,-12.716,-11.147,-10.629,-10.826,-13.523,-11.652,-11.002,,, 2.704, 2.702, 1.256, 2.844,13.768,-15.943,-18.219,,,,-19.093,11.313,-0.382,-5.565, 0.601,234.999,12.909, 0.189,-3.899,-19.453, 0.000, 0.000,67.470, 0.000, 0.000, 0.000, 0.000,-14.250,-15.598,24,24
2010-06-08,-11.836,-11.565, 1.330, 1.383,90.058,81.126, 3.915, 4.309, 5.089,121.550,982.546, 0.470, 0.364,247.939,258.663,-13.952,-12.695,-11.159,-10.640,-10.822,-13.495,-11.646,-11.013,,, 2.698, 2.700, 1.258, 2.842,13.775,-11.930,-12.526,,,,-13.104,10.985,-2.517,-13.133, 0.719,255.204,18.033, 0.550,-11.357,-14.215, 0.000, 0.000,67.470, 0.001, 0.000, 0.000, 0.000,-6.350,-11.836,24,24
2010-06-09,-14.182,-14.452, 1.174, 1.137,97.003,84.270, 2.667, 3.230, 3.466,238.367,966.871, 1.094, 0.858,233.066,249.454,-13.961,-12.742,-11.191,-10.645,-10.820,-13.525,-11.699,-11.033,,, 2.701, 2.699, 1.257, 2.843,13.782,-14.320,-15.093,,,,-15.987, 9.083,-0.705, 4.458, 0.617,246.252,11.754, 0.258, 3.438,-16.505, 0.000, 0.000,67.470, 0.000, 0.000, 0.000, 0.000,-9.330,-14.182,24,24
2010-06-10,-12.627,-13.117, 1.169, 1.142,87.189,77.590, 4.408, 4.587, 5.730,184.412,970.658, 0.549, 0.451,216.911,249.394,-13.958,-12.747,-11.214,-10.653,-10.818,-13.520,-11.715,-11.045,,, 2.703, 2.702, 1.254, 2.846,13.785,-12.840,-13.981,,,,-16.028,20.326,-1.230,-0.550, 0.430,244.596,26.777, 0.902,-0.292,-16.930, 0.000, 0.000,67.470, 0.001, 0.000, 0.000, 0.000,-10.850,-12.627,24,24
2010-06-11,-16.469,-16.045, 0.916, 0.965,90.360,77.416, 2.775, 3.174, 3.607,199.942,970.725, 0.318, 0.286,212.495,232.855,-13.982,-12.804,-11.248,-10.661,-10.820,-13.560,-11.775,-11.068,,, 2.705, 2.704, 1.252, 2.847,13.778,-16.816,-18.743,,,,-19.640,17.054, 0.842,-3.103, 0.473,233.772,19.472, 1.808,-2.022,-19.861, 0.000, 0.000,67.470, 0.002, 0.000, 0.000, 0.000,-10.340,-16.469,24,24
2010-06-12,-11.924,-12.253, 1.400, 1.361,93.054,82.329, 3.876, 4.344, 5.039,209.242,961.529, 0.868, 0.825,224.770,253.489,-13.973,-12.811,-11.267,-10.668,-10.818,-13.556,-11.785,-11.081,,, 2.707, 2.706, 1.252, 2.848,13.785,-12.268,-13.387,,,,-15.071,17.571,-0.035, 0.065, 0.439,248.363,23.456, 2.402, 0.916,-16.015, 0.000, 0.000,67.470, 0.003, 0.000, 0.000, 0.000,-4.880,-11.924,24,24
2010-06-13,-14.505,-14.771, 1.106, 1.100,92.300,81.120, 4.524, 4.947, 5.881,103.075,956.792, 0.465, 0.441,212.590,243.483,-13.967,-12.810,-11.268,-10.673,-10.810,-13.547,-11.780,-11.080,,, 2.706, 2.707, 1.251, 2.849,13.784,-14.715,-15.830,,,,-17.371,17.988,-0.413,-0.787, 0.421,240.303,25.041, 1.984,-1.039,-18.121, 0.000, 0.000,67.470, 0.003, 0.000, 0.000, 0.000,-8.990,-14.505,24,24
2010-06-14,-22.453,-22.972, 0.548, 0.529,97.794,78.571, 5.140, 5.684, 6.683,198.192,969.462, 0.385, 0.344,198.508,219.205,-14.039,-13.010,-11.387,-10.688,-10.822,-13.690,-12.035,-11.147,,, 2.707, 2.707, 1.251, 2.849,13.780,-22.565,-23.131,,,,-24.524, 9.022,-2.992,20.827, 0.462,218.664, 8.663,-2.875,16.231,-24.085, 0.000, 0.000,67.470,-0.004, 0.000, 0.000, 0.000,-17.270,-22.453,24,24
2010-06-15,-20.118,-19.490, 0.761, 0.792,92.259,75.852, 3.040, 3.494, 3.952,311.004,985.279, 0.781, 0.645,213.970,224.140,-13.996,-12.897,-11.336,-10.685,-10.812,-13.603,-11.883,-11.125,,, 2.708, 2.708, 1.250, 2.850,13.771,-20.398,-21.786,,,,-22.041,13.596,-0.591,-12.560, 0.628,225.544,16.551, 0.834,-8.704,-22.281, 0.000, 0.000,67.470, 0.001, 0.000, 0.000, 0.000,-8.800,-20.118,24,24
2010-06-16,-12.723,-13.185, 1.109, 1.090,82.985,73.718, 3.718, 4.075, 4.833,200.804,978.163, 0.505, 0.391,218.114,248.834,-13.973,-12.883,-11.342,-10.694,-10.809,-13.583,-11.872,-11.129,,, 2.710, 2.709, 1.249, 2.851,13.782,-12.955,-14.048,,,,-16.331,19.011,-0.922, 1.695, 0.388,242.494,24.907, 0.910, 2.112,-17.504, 0.000, 0.000,67.470, 0.001, 0.000, 0.000, 0.000,-12.050,-12.723,24,24
2010-06-17,-22.453,-22.321, 0.501, 0.517,93.013,75.717, 3.387, 3.793, 4.403,257.533,983.271, 0.321, 0.276,183.997,213.731,-13.980,-12.935,-11.395,-10.705,-10.812,-13.607,-11.945,-11.162,,, 2.710, 2.709, 1.248, 2.852,13.774,-22.689,-23.725,,,,-25.095,16.313,-0.503, 5.398, 0.416,212.728,19.664, 0.140, 5.163,-25.762, 0.000, 0.000,67.470, 0.000, 0.000, 0.000, 0.000,-18.190,-22.453,24,24
2010-06-18,-19.051,-19.476, 0.705, 0.687,98.033,81.357, 3.253, 3.559, 4.228,224.067,1005.654, 0.288, 0.261,224.603,231.423,-14.005,-13.000,-11.430,-10.714,-10.810,-13.654,-12.018,-11.185,,, 2.711, 2.710, 1.248, 2.852,13.770,-19.145,-19.805,,,,-20.915, 7.400,-1.467, 6.317, 0.717,230.935, 7.084,-1.294, 2.318,-20.569, 0.000, 0.000,67.470,-0.002, 0.000, 0.000, 0.000,-17.210,-19.051,24,24
2010-06-19,-23.705,-23.488, 0.425, 0.435,94.183,74.665, 2.977, 3.377, 3.870,307.129,1001.933, 1.608, 1.332,203.983,210.386,-13.969,-12.912,-11.391,-10.718,-10.805,-13.584,-11.922,-11.166,,, 2.709, 2.710, 1.248, 2.852,13.768,-24.037,-25.297,,,,-26.090,12.960,-0.562, 5.120, 0.633,215.650, 7.888,-1.330, 4.218,-24.821, 0.000, 0.000,67.470,-0.002, 0.000, 0.000, 0.000,-22.490,-23.705,24,24
2010-06-20,-9.302,-9.135, 1.483, 1.505,81.573,75.485, 3.225, 3.488, 4.192,287.929,987.842, 1.371, 1.081,238.941,259.413,-13.948,-12.901,-11.411,-10.725,-10.800,-13.563,-11.931,-11.180,,, 2.711, 2.711, 1.247, 2.853,13.777,-9.558,-11.245,,,,-13.083,19.190, 0.311,-16.606, 0.515,254.011,25.890, 2.944,-13.374,-14.501, 0.000, 0.000,67.470, 0.004, 0.000, 0.000, 0.000,-5.670,-9.302,24,24
2010-06-21,-14.150,-14.125, 1.009, 1.024,88.281,77.383, 2.576, 2.834, 3.349,205.075,977.238, 0.510, 0.382,220.532,240.165,-13.961,-12.931,-11.439,-10.736,-10.802,-13.584,-11.968,-11.200,,, 2.714, 2.713, 1.246, 2.854,13.780,-14.390,-16.351,,,,-17.756,14.814, 0.532,-3.182, 0.516,238.999,16.944, 1.093,-1.854,-18.359, 0.000, 0.000,67.470, 0.001, 0.000, 0.000, 0.000,-13.420,-14.150,24,24
